ID,sentence,labels,isBGC
BGC0001414,Cluster_1894942 Cluster_0133907 Cluster_1853789 Cluster_1084811 Cluster_1259212 Cluster_1391344 Cluster_1544408 EC:2.4.1.13 Cluster_0215837 Cluster_0916332 Cluster_1598124 Cluster_0201360 Cluster_0837465 Cluster_1063218 Cluster_1124421 EC:6.2.1.20 Cluster_1199471 Cluster_1115624 EC:1.1.1.14 Cluster_0908095 Cluster_1653799 Cluster_0736561 Cluster_0774051 Cluster_0105079 Cluster_0609398 Cluster_1142717,NRP,Yes
BGC0000160,Cluster_1722574 Cluster_0021055 Cluster_0011227 EC:2.3.1.165 Cluster_0895348 Cluster_0375941 Cluster_1317977 Cluster_1221368 Cluster_1107144,Polyketide,Yes
BGC0000400,EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.3 Cluster_0410901 EC:3.6.3.44,NRP,Yes
BGC0000955,Cluster_0319822 Cluster_0454800 Cluster_0951485 EC:6.2.1.3 EC:6.2.1.3 Cluster_0551396,NRP Polyketide,Yes
BGC0000976,Cluster_1601025 Cluster_1159173 Cluster_1159173 Cluster_1159173 Cluster_1159173 Cluster_1159173 Cluster_0779982 Cluster_1255414 Cluster_1159173 Cluster_0410718 EC:2.3.3.10 Cluster_0947447 Cluster_1736527 Cluster_1159173 Cluster_1900640,NRP Polyketide,Yes
BGC0000855,EC:2.3.1.178 EC:2.6.1.76 EC:4.2.1.108 Cluster_1107145,Other,Yes
BGC0001828,EC:3.6.4.12 EC:5.3.3.1 EC:2.3.1.111 EC:2.3.1.165 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 EC:3.1.2.14 Cluster_0922562 Cluster_1266788 Cluster_0430799 EC:2.3.1.165,Polyketide,Yes
BGC0000764,Cluster_1574614 Cluster_0053419 Cluster_0387062 Cluster_1509714 Cluster_1481160 Cluster_0066825 Cluster_1117767 Cluster_0901723 Cluster_1016382 Cluster_0919707 Cluster_0450360 Cluster_1357819 Cluster_0021036 Cluster_1049059 Cluster_0206208 Cluster_1820086 Cluster_0542710,Saccharide,Yes
BGC0000598,Cluster_1580144 Cluster_0788299 Cluster_0289943 Cluster_1298789 Cluster_1298789 Cluster_1381882 Cluster_0081127 Cluster_0543975 Cluster_0820569 Cluster_0812151 Cluster_0033722 Cluster_1908785,RiPP,Yes
BGC0002377,Cluster_1237456 Cluster_1155104 Cluster_0445709 Cluster_1199471 Cluster_1501678 Cluster_0303071 Cluster_1458311 Cluster_0947447 Cluster_0739784 Cluster_0377193 Cluster_0954312 Cluster_1808334 Cluster_0211479 Cluster_0067121 Cluster_0284193 Cluster_1809265 EC:6.2.1.3 Cluster_1366176 Cluster_1124421 EC:3.1.1.1 Cluster_0909082 Cluster_0436945 Cluster_1485282 Cluster_0791422 Cluster_0292887 Cluster_0048590 Cluster_0682022 Cluster_1773780 Cluster_1427548 Cluster_0947447 Cluster_0947447 Cluster_0476844 Cluster_1458311 Cluster_0284223 Cluster_1445537 Cluster_1657300 EC:1.1.1.100 Cluster_1340712 EC:3.6.3.17 Cluster_1536197,NRP,Yes
BGC0000797,Cluster_0684882 Cluster_0659748 Cluster_0781860 Cluster_1670464 Cluster_0761160 Cluster_0234354 Cluster_0546546 Cluster_1199860 Cluster_0538748 Cluster_1650417 Cluster_0971221 Cluster_0500384 Cluster_0502571 Cluster_1608527 Cluster_1535043 EC:3.6.3.43 Cluster_1209230 EC:2.7.7.24 Cluster_0839379 EC:4.2.1.46 EC:1.1.1.133 Cluster_0773371 Cluster_1076899,Saccharide,Yes
BGC0001774,Cluster_0226523 Cluster_1034477 EC:2.7.1.167 Cluster_0398541 Cluster_1900641 Cluster_0979261 Cluster_0312939 Cluster_1021965 Cluster_0617411 Cluster_0172517 Cluster_0764732 Cluster_0420071 Cluster_0723012 Cluster_0381406 Cluster_1169062 Cluster_0851897 Cluster_0815320 EC:2.7.4.9,Other,Yes
BGC0000734,Cluster_0203745 Cluster_1330715 Cluster_1549710 EC:2.4.1.226 EC:1.1.1.22 Cluster_0234483 Cluster_0907692 Cluster_1256836 Cluster_0604815 EC:3.6.3.38,Saccharide,Yes
BGC0001191,Cluster_0580909 EC:1.14.11.21 Cluster_1246040 Cluster_0010015 Cluster_0390833 Cluster_1736379 Cluster_1815228 Cluster_1532331 Cluster_0451568 Cluster_0137089 EC:2.1.1.197 Cluster_1447749 Cluster_1326097 Cluster_1873086 Cluster_1192488,Other,Yes
BGC0000543,Cluster_1200820 Cluster_1616013 Cluster_1616012 Cluster_0088170 Cluster_0126036 Cluster_1090234,RiPP,Yes
BGC0001605,Cluster_1809265 Cluster_1809265 EC:2.7.7.6 Cluster_0909082 Cluster_0105435 EC:2.5.1.10 Cluster_1221368 Cluster_0379733,Terpene,Yes
BGC0002417,Cluster_1746295 Cluster_0526984 Cluster_1374732 Cluster_0098991 Cluster_1417483 Cluster_1115462 Cluster_0983609 EC:1.14.13.59 Cluster_0172813 Cluster_1366176 EC:6.2.1.3 Cluster_1124421 Cluster_0983199 Cluster_1124421 Cluster_1228335 EC:2.7.8.7 Cluster_0440532 Cluster_1199471 Cluster_1625514 Cluster_0070814,NRP Polyketide,Yes
BGC0001780,Cluster_0242179 EC:2.1.1.104 EC:2.3.1.193 Cluster_0429400 Cluster_0459524 Cluster_0459525 Cluster_1706746 Cluster_1418956 EC:2.5.1.54 Cluster_1207787,NRP,Yes
BGC0000684,Cluster_0405047 Cluster_0368927 Cluster_1722574 Cluster_1200714 Cluster_0643386 EC:6.3.4.16 EC:2.1.1.43,Polyketide,Yes
BGC0000574,Cluster_1660021 Cluster_0619704 Cluster_0551750 Cluster_0831432 Cluster_1743149 Cluster_1200670 Cluster_0535010,RiPP,Yes
BGC0000859,EC:2.3.1.178 EC:2.6.1.76 EC:4.2.1.108 Cluster_1598125,Other,Yes
BGC0002581,Cluster_0655410 Cluster_1704211 EC:6.2.1.3 Cluster_0817095 EC:5.4.99.15 Cluster_1199471 Cluster_1485282 Cluster_0292887 Cluster_0613997,NRP,Yes
BGC0000057,Cluster_0532477 EC:3.2.1.55 Cluster_0643386 Cluster_1177453 Cluster_1353587 Cluster_1436145 Cluster_0629236 Cluster_0246073 EC:3.2.1.21 Cluster_0231832,Polyketide,Yes
BGC0000494,EC:2.1.2.3 Cluster_1742897 Cluster_1581303 Cluster_0213576 Cluster_1051048 Cluster_0836435 Cluster_1598126,RiPP,Yes
BGC0000303,EC:6.3.5.4 EC:1.2.1.3 Cluster_0674135 Cluster_1809265 Cluster_0652297 Cluster_1653936 Cluster_1165670 Cluster_1324087 Cluster_0314775 Cluster_1457571 Cluster_1107147 Cluster_0121026 Cluster_1906734 Cluster_1653799 Cluster_1135729 Cluster_0359412 Cluster_1048401 Cluster_1107146 Cluster_0133392 Cluster_1523349 Cluster_1582307 Cluster_1124421 EC:1.14.13.9 Cluster_1869368 Cluster_0970700,NRP,Yes
BGC0002408,Cluster_0551471 Cluster_1199471 Cluster_1228335 EC:3.6.3.34 Cluster_0264961 Cluster_1417483 Cluster_1224699 Cluster_0098991 EC:2.1.1.264 Cluster_1291524 EC:1.14.13.195 Cluster_0172813 Cluster_1115462 Cluster_0323207 Cluster_1873086,NRP,Yes
BGC0001964,Cluster_0459528 Cluster_0725037 Cluster_1378055 Cluster_1123731 Cluster_1791610 Cluster_0437298 EC:6.1.1.15 Cluster_0523237 Cluster_0832652 Cluster_0274770 Cluster_1637311 Cluster_1203643 Cluster_0400852 Cluster_1698827 Cluster_0571715 EC:3.6.3.29 Cluster_1354201 EC:3.2.1.68 Cluster_0748339 Cluster_0459526 EC:2.3.1.74 Cluster_1822826 Cluster_0098396 Cluster_0252035 Cluster_1747296 Cluster_0381517 Cluster_0459529 Cluster_1516648 Cluster_0120066 Cluster_1497196 Cluster_0231857 Cluster_0968728 Cluster_0832358 Cluster_1713967 Cluster_1600440 Cluster_0811800 Cluster_0129161 Cluster_0765123 Cluster_0605424 Cluster_0676474 Cluster_1278973 Cluster_1058411 Cluster_0166515 Cluster_0459527,Polyketide,Yes
BGC0002484,Cluster_0252035 EC:2.3.1.239 EC:6.2.1.3 Cluster_0491148 EC:6.2.1.3 Cluster_0781194 Cluster_0577221 Cluster_0577221 Cluster_1616723 Cluster_0603716 EC:6.1.1.4 EC:6.2.1.3 Cluster_1124421,NRP Polyketide,Yes
BGC0001854,EC:3.6.3.43 Cluster_0306757 Cluster_0521213 Cluster_1722574 Cluster_0643386 Cluster_0997310 Cluster_0886620 Cluster_0806944 Cluster_0604739,Polyketide,Yes
BGC0000634,Cluster_0228631 Cluster_1779497 Cluster_0178474 Cluster_1242983 Cluster_0791130 Cluster_0951790 Cluster_1172362 Cluster_0786272 EC:5.3.3.2 Cluster_0510046 Cluster_0683611 Cluster_0488685,Terpene,Yes
BGC0001218,Cluster_0853919 Cluster_1339916 Cluster_1881079 Cluster_1852520 Cluster_1658632 EC:3.6.4.12,NRP Polyketide,Yes
BGC0002690,Cluster_0103885 Cluster_0586435 Cluster_0580909 Cluster_1040619 Cluster_1662788 Cluster_1555096 Cluster_0510830 Cluster_1328459,Other,Yes
BGC0000348,Cluster_1575205 EC:1.3.1.100 EC:1.5.1.46 EC:2.1.1.261 Cluster_0896762 EC:6.2.1.3,NRP,Yes
BGC0000696,Cluster_0451103 Cluster_0435180 Cluster_0573216 Cluster_0738665 Cluster_0055721 Cluster_1550064 Cluster_1508546 Cluster_1856278 Cluster_0702102 Cluster_1606378 Cluster_1901051 EC:2.4.2.29 Cluster_0381706 EC:2.6.1.93 Cluster_0196669 Cluster_0006798 EC:2.4.1.283 EC:2.1.1.179 EC:2.6.1.101 EC:4.2.3.4 Cluster_0646080 EC:2.4.1.301 Cluster_0644184 EC:2.6.1.101 EC:1.7.1.13 Cluster_1161265 EC:2.7.1.95 Cluster_1161265 Cluster_0057570 Cluster_0781194 Cluster_0786364 Cluster_1702713 Cluster_0983400 EC:1.1.1.329 Cluster_0624408 EC:6.3.4.20 EC:4.3.99.3 Cluster_0951584 Cluster_1666084 Cluster_1666084 EC:2.1.1.198 Cluster_1840972 Cluster_0543975 Cluster_0432106 Cluster_1741999 Cluster_0778296 Cluster_1137381 Cluster_1876240 Cluster_0585241 Cluster_1897949 Cluster_0427952 Cluster_0438664 Cluster_0764946 Cluster_1394094 Cluster_1070811 Cluster_0578272 Cluster_1844993 Cluster_1352089 Cluster_1795612 Cluster_0739722 Cluster_1381320 Cluster_1869937 Cluster_1869937 Cluster_0315572 Cluster_1142025,Saccharide,Yes
BGC0000863,Cluster_0880550 Cluster_0910983 Cluster_1134068 Cluster_1514731,Other,Yes
BGC0001582,Cluster_1044407 Cluster_1863087 Cluster_0613997 Cluster_1789428 Cluster_1310606 Cluster_1473028 Cluster_0517827 Cluster_0034864 Cluster_0145362 Cluster_1199471 EC:2.7.7.89 Cluster_1122439 Cluster_1381885 Cluster_0231399 Cluster_1381884 Cluster_1903238 Cluster_0633166 Cluster_1106288 Cluster_1131231,NRP,Yes
BGC0002369,Cluster_1333747 Cluster_0341686 Cluster_0215383 Cluster_1352573 Cluster_1532303 Cluster_0966815 Cluster_0907580 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 Cluster_0819229 Cluster_0662321 Cluster_0966815 Cluster_0624408 Cluster_0372144 Cluster_0106506 Cluster_1192257 Cluster_0736561 Cluster_0641739 Cluster_0966815 Cluster_0675891 Cluster_0970700,Polyketide,Yes
BGC0002645,Cluster_1281873 Cluster_0193811 Cluster_0193811 Cluster_1805537 Cluster_1805537,Other,Yes
BGC0000488,Cluster_0300131 Cluster_0546171 Cluster_1103035 Cluster_0628597 Cluster_1595257 Cluster_1029412 Cluster_0279527 Cluster_0848481 Cluster_1381886 Cluster_1032312 EC:3.6.3.28 Cluster_1841688,RiPP,Yes
BGC0001513,EC:3.6.4.12 Cluster_1424732 Cluster_0456024 Cluster_1403632 EC:2.3.1.179 EC:2.3.1.179 Cluster_0714518 Cluster_0844170 Cluster_0907580 Cluster_0641043 Cluster_0077054 Cluster_0861759,Polyketide,Yes
BGC0000267,Cluster_0985624 Cluster_1013303 Cluster_1514163 Cluster_0966815 Cluster_0907580 EC:2.3.1.179 Cluster_0947447 Cluster_1164644 Cluster_0819229 Cluster_0662321 Cluster_0966815 EC:1.1.1.100 Cluster_0759862 Cluster_1910999 Cluster_1192257 Cluster_0805133 Cluster_0805133 Cluster_0805133 EC:5.1.3.13 Cluster_0014927 Cluster_0788009 Cluster_1192257 Cluster_0805133 EC:2.7.7.24 EC:4.2.1.46 Cluster_1579119 Cluster_1021965 Cluster_0805133 Cluster_0750702 Cluster_0390833 Cluster_0010015 EC:1.1.3.45 Cluster_0229974 Cluster_0224797,Polyketide Saccharide,Yes
BGC0002171,Cluster_1149291 Cluster_1516797,NRP Polyketide,Yes
BGC0000234,Cluster_0106506 Cluster_0907580 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 EC:1.1.1.100 Cluster_0662321,Polyketide,Yes
BGC0002315,Cluster_0406868 Cluster_0687706 Cluster_1004425 Cluster_1514735 Cluster_1514732 Cluster_1516648 Cluster_1220887 Cluster_0313459 Cluster_0645941 Cluster_1801221 Cluster_1451807 Cluster_0866292 Cluster_1514733 Cluster_0062780 Cluster_0649166 Cluster_1676202 Cluster_0843441 Cluster_1075651 Cluster_0907580 Cluster_0624408 Cluster_0639239 Cluster_1543250 Cluster_0247860 Cluster_0844170 Cluster_1148233 Cluster_0947447 Cluster_0947447 Cluster_1403632 Cluster_1643218 Cluster_0641043 Cluster_0849766 Cluster_1747296 Cluster_0641043 Cluster_1823601 Cluster_1636973 Cluster_1514734 EC:2.2.1.6,Polyketide,Yes
BGC0001433,Cluster_1389436 Cluster_0915934 Cluster_0205771 Cluster_0007581 Cluster_1365336 Cluster_1873024 Cluster_1220887 Cluster_1161265 Cluster_1349926 Cluster_0400154 Cluster_0400154 Cluster_1555084 Cluster_1555084 EC:2.3.1.94 Cluster_1331487 Cluster_0476016 Cluster_1691323 Cluster_1746936 Cluster_0650271 Cluster_0226104 Cluster_1124909 Cluster_1555096 Cluster_0167410 Cluster_1809265 Cluster_0252035 Cluster_1714564 Cluster_1472957 Cluster_1460162 EC:2.1.1.79 Cluster_0506885 Cluster_0156891 Cluster_0444881 Cluster_0004724 Cluster_0539302 EC:2.3.1.180 Cluster_1068460 Cluster_0459518,Polyketide,Yes
BGC0001248,Cluster_1466249,Terpene,Yes
BGC0002665,Cluster_0354748 Cluster_1696234 Cluster_0941489 Cluster_0456310 Cluster_0175615 Cluster_0418145 Cluster_1328076 EC:1.6.5.3,RiPP,Yes
BGC0000309,Cluster_1199471 EC:6.2.1.3 EC:3.3.2.1 EC:2.7.7.58 EC:5.4.4.2 EC:1.3.1.28 Cluster_1564092,NRP,Yes
BGC0000464,Cluster_0168047 Cluster_0854540 Cluster_0800893 Cluster_0101785 Cluster_0339573 Cluster_0739631 Cluster_0800895 Cluster_0890414 Cluster_0800894 Cluster_1740170 Cluster_0894213 EC:6.2.1.3 EC:6.2.1.3 Cluster_0603716 Cluster_1072465 Cluster_0800892 EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.3 Cluster_1072465 Cluster_1879717 EC:1.1.1.284 Cluster_1555379 Cluster_0098991,NRP,Yes
BGC0000672,EC:1.14.13.192 EC:1.14.13.145 EC:1.14.13.145 Cluster_1205981 EC:1.14.13.143 EC:1.14.13.143 EC:5.5.1.13 EC:4.2.3.30 Cluster_1205981 EC:1.14.13.192 Cluster_0459519,Terpene,Yes
BGC0002547,Cluster_1427548 Cluster_0947447 Cluster_1458311 Cluster_0947447 Cluster_0476844 Cluster_0048590 Cluster_0682022 EC:1.1.1.100 Cluster_1541596 Cluster_0947447 Cluster_1458311 Cluster_0292887 Cluster_0417289 EC:2.3.1.39 EC:6.4.1.3 Cluster_0106506 Cluster_1285085,Polyketide,Yes
BGC0001799,Cluster_0853923 Cluster_0853923 Cluster_1830052 Cluster_0853924 Cluster_1830052 Cluster_0853925 Cluster_0853926 EC:2.7.7.6 Cluster_0853921 Cluster_0853922 Unknown Cluster_0853920,Alkaloid,Yes
BGC0001642,Cluster_0779599,Terpene,Yes
BGC0001951,Cluster_1616723 EC:2.4.1.13 Cluster_0853927 EC:2.1.1.77 Cluster_1549266 Cluster_0293508 EC:6.2.1.3 EC:6.2.1.3 Cluster_0436945,NRP,Yes
BGC0001293,Cluster_0197315 Cluster_0493954 Cluster_1555084 EC:2.3.1.94 EC:2.3.1.94 Cluster_1555084 EC:2.3.1.165 Cluster_0307693 EC:2.6.1.11 Cluster_0400154 Cluster_0279797 Cluster_1854977 Cluster_0972287 Cluster_1073188 Cluster_1389436 Cluster_0800896 Cluster_0902356,Polyketide,Yes
BGC0001003,Cluster_0659041 Cluster_1553843 EC:3.1.27.3 Cluster_0549477 Cluster_0047049 EC:3.6.4.12 Cluster_1145220 EC:2.7.7.24 EC:4.2.1.46 Cluster_0641043 Cluster_0046549 Cluster_1537543 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.111 EC:2.3.1.165 EC:3.1.2.14 Cluster_0636105 Cluster_0639943 Cluster_0519424 EC:1.1.1.170 Cluster_0390833,NRP Polyketide Saccharide,Yes
BGC0001481,Cluster_1436359,Terpene,Yes
BGC0000212,Cluster_1789428 EC:3.6.3.27 Cluster_0130925 Cluster_0417236 Cluster_0905857 EC:2.1.1.234 EC:1.1.3.45 Cluster_0229974 Cluster_1389436 Cluster_0615543 EC:2.1.1.288 Cluster_1831569 Cluster_0455485 Cluster_0714518 Cluster_0947447 EC:2.3.1.179 Cluster_1218646 Cluster_0819229 Cluster_0662321 EC:2.4.1.327 Cluster_0839379 Cluster_1579119 Cluster_0390833 EC:2.6.1.50 EC:2.7.7.24 EC:2.1.1.234 Cluster_0225358 Cluster_1714433 EC:1.1.1.362 Cluster_0616194 EC:2.4.1.326 EC:4.2.1.46 Cluster_0010015 Cluster_1021965 Cluster_1389436,Polyketide,Yes
BGC0000377,Cluster_0949235 Cluster_1117451 EC:6.2.1.3 Cluster_1366176 EC:6.2.1.3 EC:6.2.1.3 EC:3.1.2.14 EC:3.1.1.3,NRP,Yes
BGC0002499,Cluster_1313764 Cluster_1555691 Cluster_0330930 Cluster_0060514 Cluster_0790251 Cluster_1235433 Cluster_0942706 Cluster_1791205 Cluster_0178441 Cluster_1384695 Cluster_1425440 Cluster_0306756 Cluster_0019830 Cluster_1313057 EC:2.7.8.7 EC:2.5.1.6 Cluster_1882849 Cluster_0833137 Cluster_1207787 Cluster_1610760 Cluster_1457571 EC:6.3.5.4 Cluster_1279737 Cluster_0244879,Polyketide NRP,Yes
BGC0001152,EC:1.3.1.9 Cluster_0618865 Cluster_0237380 Cluster_0674622 EC:2.3.1.179 Cluster_1657300 EC:6.2.1.3 Cluster_0500526,NRP Polyketide,Yes
BGC0000407,Cluster_0692109 EC:5.1.3.3 Cluster_0470435 EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.16 EC:6.2.1.3 Cluster_1804779 Cluster_1110989 Cluster_1313057 EC:6.2.1.3 EC:6.3.4.14,NRP,Yes
BGC0002398,Cluster_1205981 Cluster_1205981 EC:2.5.1.1,Terpene,Yes
BGC0002161,EC:1.10.3.2 Cluster_0643386 Cluster_1104875 Cluster_0909082 Cluster_0060029,Polyketide,Yes
BGC0001519,Cluster_0820474 Cluster_0293508 Cluster_0372144 Cluster_1809265 Cluster_0507047 Cluster_0321234 Cluster_0093731 Cluster_0471274 Cluster_0267503 Cluster_0621617 Cluster_1199471 Cluster_1903238 Cluster_0031642 Cluster_0230834 Cluster_1747296 Cluster_0742456 EC:6.2.1.3 Cluster_1124421 Cluster_1207787 EC:3.6.3.25 Cluster_1148116 Cluster_0611810 Cluster_1809265 Cluster_1207787 Cluster_1542022 Cluster_0779982 Cluster_0493954 EC:2.3.1.94 Cluster_0820473 Cluster_1366176 Cluster_0175471 Cluster_0587164 Cluster_1202601 Cluster_0829257,NRP Polyketide,Yes
BGC0001317,Cluster_0800881 EC:5.4.99.39 Cluster_0800876 Cluster_0800875 Cluster_0800881 Cluster_0800884 EC:1.14.13.121 Cluster_0800880 EC:1.14.13.134 Cluster_0800874 Cluster_0800885 Cluster_0800882 Cluster_0800878 Cluster_0800873 Cluster_0800883 Cluster_0800877 Cluster_0800879 EC:5.4.99.40,Terpene,Yes
BGC0002267,Cluster_1107148 Cluster_0310066 Cluster_1708441 EC:3.2.1.96 Cluster_0230495 Cluster_0643386 Cluster_1722574 Cluster_0453545 Cluster_1192257 Cluster_0246073 Cluster_0091969 Cluster_0660141 Cluster_0886039 Cluster_0791215 Cluster_0306726 Cluster_1347950,Polyketide,Yes
BGC0001061,Cluster_0853928 EC:2.7.1.20 Cluster_0393170 Cluster_1500476 Cluster_0805133 Cluster_1789428 EC:3.6.3.17 Cluster_0805133 Cluster_1579119 Cluster_1021965 Cluster_1061124 Cluster_1349926 Cluster_0010015 Cluster_0390833 EC:6.2.1.43 Cluster_1555084 Cluster_0455485 Cluster_0133392 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 EC:6.4.1.2 Cluster_1762676 Cluster_0106506 EC:2.7.7.24 EC:4.2.1.46 Cluster_1389436 Cluster_0765123 Cluster_0089494 EC:1.14.13.232 Cluster_0225358 Cluster_0641043 Cluster_1714433 Cluster_1218646 EC:6.2.1.26 Cluster_0662321 Cluster_0819229 Cluster_0966815 Cluster_0966815 EC:5.1.3.13 Cluster_1579119 Cluster_1313057 Cluster_0995092,Polyketide Saccharide,Yes
BGC0000401,Cluster_1564092 EC:1.3.1.28 EC:5.4.4.2 EC:2.7.7.58 EC:3.3.2.1 EC:6.2.1.3,NRP,Yes
BGC0001251,EC:6.2.1.3,NRP,Yes
BGC0001599,EC:2.6.1.62 Cluster_1488613 Cluster_0853929 Cluster_1151095 Cluster_1720355 Cluster_0454800 Cluster_1366176 Cluster_1014616,NRP,Yes
BGC0002732,Cluster_0207207 Cluster_1722574 Cluster_1132483 Cluster_1422424 Cluster_1653799 Cluster_0456024 EC:1.1.1.100 Cluster_0862041 EC:1.1.1.100 Cluster_1773780 Cluster_1397627 Cluster_0907580 Cluster_1403632 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 Cluster_0844170 Cluster_1422424 EC:1.1.1.100 Cluster_0966815 Cluster_1913075 Cluster_1118320 Cluster_0671527 Cluster_0105573 Cluster_1747296 Cluster_0312047 Cluster_1653799 Cluster_1722574 Cluster_1371088 Cluster_0905857 Cluster_1371088 Cluster_0130736 Cluster_0640009 Cluster_1376750 Cluster_1721144 Cluster_1196837 Cluster_0862041,Polyketide,Yes
BGC0001712,Cluster_1553363 Cluster_1057477 Cluster_0820475 Cluster_0949300 Cluster_0459057 Cluster_0918134 EC:3.5.2.9 Cluster_0306482 Cluster_0431146 Cluster_0820476 Cluster_0968728 Cluster_1402933 Cluster_1753236 Cluster_0820477 Cluster_1263195 Cluster_1780452 Cluster_1616021,Other,Yes
BGC0001151,Cluster_1377462 EC:2.6.1.19 Cluster_0519424 Cluster_0451568 EC:2.5.1.66 EC:6.3.3.4 EC:3.5.3.11 Cluster_0698971 EC:2.3.1.35 Cluster_0916212 Cluster_1491562 Cluster_1819092 EC:3.5.3.11 Cluster_0072259,Other,Yes
BGC0000577,Cluster_1299192 Cluster_0884756 Cluster_0619704 Cluster_0551750 Cluster_1034142 Cluster_1285919 Cluster_0378878,RiPP,Yes
BGC0000244,Cluster_0885097 Cluster_1109891 Cluster_1555096 Cluster_0510830 Cluster_1087035 EC:2.1.1.14,Polyketide,Yes
BGC0000759,Cluster_0026399 Cluster_0684882 Cluster_0781860 Cluster_1670464 Cluster_0761160 Cluster_0234354 Cluster_0546546 Cluster_1199860 Cluster_0538748 Cluster_1650417 Cluster_0971221 Cluster_0500384 Cluster_0502571 Cluster_1608527 Cluster_1535043 EC:3.6.3.43 Cluster_1209230 EC:2.7.7.24 EC:5.1.3.13 EC:4.2.1.46 EC:1.1.1.133 Cluster_1076766 Cluster_0773371 Cluster_1076899,Saccharide,Yes
BGC0000602,Cluster_1112735 Cluster_0923561 Cluster_0975998 EC:3.6.3.38 Cluster_0478166 Cluster_1185264 Cluster_0115132 Cluster_0360934,RiPP,Yes
BGC0002653,EC:6.2.1.3 Cluster_0410901 EC:3.6.3.44 Cluster_1554291 EC:6.2.1.3,NRP,Yes
BGC0002169,EC:2.1.1.77 Cluster_0459530 Cluster_1192257 Cluster_0711757 Cluster_1780452 Cluster_1355855 Cluster_0748602 Cluster_1184475 Cluster_0901798 Cluster_0431921 Cluster_0942987 Cluster_1485282 Cluster_0426393,Polyketide NRP,Yes
BGC0001501,Cluster_0244380 Cluster_0815979 Cluster_1211396 Cluster_0923528 Cluster_1221717 Cluster_0306761 Cluster_1221717 Cluster_0306761 Cluster_0306761 Cluster_0306761 Cluster_1221717 EC:2.3.1.51 Cluster_1221717 Cluster_1403075 EC:1.17.7.4 EC:2.5.1.10 Cluster_0659041 Cluster_1011863 Cluster_1257049 EC:1.1.1.267 Cluster_0895393 Cluster_0895393 Cluster_1700573 Cluster_1403075 EC:2.2.1.7 EC:1.17.7.1 Cluster_1617769 EC:4.1.3.27 EC:4.1.1.48 EC:4.2.1.20 EC:4.2.1.20 EC:2.4.2.18 Cluster_0821836,Alkaloid,Yes
BGC0002099,Unknown Cluster_1809265 Cluster_0459520,RiPP,Yes
BGC0001545,Cluster_0230495 Cluster_1553363 Cluster_0800886 EC:6.3.5.4 EC:6.2.1.20 Cluster_0317052,NRP,Yes
BGC0002387,Cluster_0372747 Cluster_1104944 Cluster_1173110 Cluster_0737857 Cluster_1094243 Cluster_1690783 Cluster_0853933 Cluster_0574732 Cluster_0054728 Cluster_0686598 Cluster_0853931 Cluster_0853932 Cluster_1228712 Cluster_1464558 Cluster_1719468 Cluster_1159173 EC:2.3.1.128 Cluster_1189305 Cluster_0853932 Cluster_1142732 Cluster_1170764 Cluster_1021670 Cluster_0853930 Cluster_0470041 Cluster_1218320 Cluster_0853934 Cluster_0853930 Cluster_0234613 Cluster_1722574 Cluster_1142732 Cluster_1281873 Cluster_0615543 EC:2.3.1.41 Cluster_1217882,Polyketide,Yes
BGC0002702,Cluster_1760642 EC:1.13.11.80 Cluster_0908095 Cluster_0163600 EC:2.7.13.3 Cluster_1199471 Cluster_0410901 Cluster_0742456 Cluster_1704211 Cluster_0031642 EC:6.2.1.3 Cluster_0969645 Cluster_1809265 Cluster_1044407 Cluster_0284193 Cluster_0683594 Cluster_1024799 Cluster_1507506 Cluster_1417155 Cluster_0163600 EC:2.7.13.3 Cluster_1749769,NRP,Yes
BGC0001476,Cluster_1876226 Cluster_1456679 Cluster_0978456 Cluster_0070527 Cluster_0702961 Cluster_1436605 EC:2.6.1.62 Cluster_1695158 Cluster_0011227 Cluster_0860672 Cluster_1011689 Cluster_1360414 Cluster_0147297 Cluster_0789487 Cluster_0138623 Cluster_0098764,Other,Yes
BGC0001498,Cluster_0244405 Cluster_1555096 EC:6.3.2.39 Cluster_0815329 EC:6.3.2.38 Cluster_1018463 Cluster_0391940 Cluster_0817382 Cluster_1224699,Other,Yes
BGC0001155,Cluster_0805323 Cluster_0096064 Cluster_1541026 Cluster_1809265 Cluster_0165689 Cluster_0543975 EC:1.3.98.3 Cluster_1489916 Cluster_1541026 Cluster_0121101 Cluster_0205981 Cluster_0585185 Cluster_1046583 Cluster_0096064 Cluster_0166173 Cluster_1629475 EC:2.1.1.303,RiPP,Yes
BGC0000281,Cluster_1741819 Cluster_1280822 Cluster_1424732 Cluster_0103226 Cluster_0025992 Cluster_1553687 EC:2.3.1.233 Cluster_0292100,Polyketide,Yes
